Device,Experiment,Plate Name,Plate Position Name,Strain,Genotype,Culturing Temperature,Experiment Temperature,Food Source,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Censored,Censored Reason,Event Observation Type,Technique
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.504,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.5595,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.6706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.1706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.504,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.8373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.8929,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.1706,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.5595,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.7817,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.0595,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.5595,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.2748,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.6151,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.8373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.7262,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,18.7817,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,2,2.19841,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,2,2.42064,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,2.80953,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.42064,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.97619,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.30953,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.86508,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.86508,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.3095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.6984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.754,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.9762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.0317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.6984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.6984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.9206,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.4137,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.0873,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.7609,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.3651,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.6984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.9762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,6,2.30953,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,4.86508,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,6.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.47619,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.92064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.19841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,2,8.19841,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.30953,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.92064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.19841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,3,9.19841,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.25397,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.0317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.1429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.1984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.4206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.6984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.0248,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.254,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.3095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.3651,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.754,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.8651,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.0317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1984,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.53869,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.3095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.4206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.5317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.5873,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.9206,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.8651,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.9206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.9762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.9762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.3651,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4762,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.5317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.754,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.0317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.6429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.1429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.3651,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.3651,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.1429,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.9206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,5.19841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.69841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.75397,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.30953,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.86508,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.1984,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.254,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.9762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.9206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.1429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.3095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.6429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.6984,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.0873,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.4762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_a::2,a::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,18.1429,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,6.75258,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,7.25258,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,7.75258,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,7.86369,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,8.19703,0,,Observed Multiple Worm,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,7.9748,0,,Induced Multiple Worm,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,8.75258,1,Escaped machine detection,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,8.86369,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.03036,1,Escaped machine detection,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.36369,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.41925,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.41925,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.58591,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.80814,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.9748,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.0304,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.197,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.1901,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.2526,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.3637,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.4748,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.9192,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.0304,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.0304,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.4748,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.697,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.697,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,12.2526,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,12.697,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,12.8637,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,13.1415,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,13.3637,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,13.3637,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::0,c::0,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,13.4192,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,2.03036,1,Escaped machine detection,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,2.69703,1,Escaped machine detection,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,2,6.41925,1,Escaped machine detection,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,6.9748,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,7.86369,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,8.69703,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,8.86369,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.08591,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.14147,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.25258,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.58591,0,,Observed Multiple Worm,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,9.37064,0,,Induced Multiple Worm,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.0859,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.0859,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,10.4748,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.0859,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.1415,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.3637,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.6415,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.697,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,11.8081,0,,,Lifespan Machine
gold,2010_11_23_ten_n2,gold_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,5,1,12.0859,0,,,Lifespan Machine
